,genero,edad,pais,nivel de estudios,puesto de trabajo,sector,tamaño de la compañia,continente,rama,lon,lat
10572,Woman,45-49,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Software Engineer,Computers/Technology,0-49 employees,Europa,developer,-0.12574,51.50853
10573,Man,45-49,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Accounting/Finance,0-49 employees,Europa,data,-0.12574,51.50853
10574,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Insurance/Risk Assessment,0-49 employees,Europa,data,-0.12574,51.50853
10575,Woman,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Machine Learning Engineer,Online Service/Internet-based Services,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10576,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Energy/Mining,50-249 employees,Europa,data,-0.12574,51.50853
10577,Man,22-24,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Insurance/Risk Assessment,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10578,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Insurance/Risk Assessment,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10579,Man,60-69,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Program/Project Manager,Computers/Technology,"10,000 or more employees",Europa,other,-0.12574,51.50853
10580,Man,55-59,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10581,Woman,35-39,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Business Analyst,Medical/Pharmaceutical,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10582,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Medical/Pharmaceutical,0-49 employees,Europa,data,-0.12574,51.50853
10583,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Online Business/Internet-based Sales,50-249 employees,Europa,data,-0.12574,51.50853
10584,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,Academics/Education,0-49 employees,Europa,developer,-0.12574,51.50853
10585,Woman,22-24,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Software Engineer,Military/Security/Defense,"10,000 or more employees",Europa,developer,-0.12574,51.50853
10586,Woman,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Academics/Education,250-999 employees,Europa,data,-0.12574,51.50853
10587,Woman,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Computers/Technology,0-49 employees,Europa,data,-0.12574,51.50853
10588,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,Other,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10589,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,Insurance/Risk Assessment,250-999 employees,Europa,data,-0.12574,51.50853
10590,Woman,55-59,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Medical/Pharmaceutical,250-999 employees,Europa,data,-0.12574,51.50853
10591,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Data Analyst,Shipping/Transportation,250-999 employees,Europa,data,-0.12574,51.50853
10592,Man,45-49,United Kingdom of Great Britain and Northern Ireland,Professional doctorate,Research Scientist,Academics/Education,250-999 employees,Europa,data,-0.12574,51.50853
10593,Woman,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Manufacturing/Fabrication,0-49 employees,Europa,data,-0.12574,51.50853
10594,Woman,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Government/Public Service,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10595,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Machine Learning Engineer,Manufacturing/Fabrication,50-249 employees,Europa,data,-0.12574,51.50853
10596,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Medical/Pharmaceutical,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10597,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Manufacturing/Fabrication,"10,000 or more employees",Europa,data,-0.12574,51.50853
10598,Man,50-54,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Accounting/Finance,0-49 employees,Europa,data,-0.12574,51.50853
10599,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,Academics/Education,250-999 employees,Europa,data,-0.12574,51.50853
10600,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Computers/Technology,0-49 employees,Europa,data,-0.12574,51.50853
10601,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Manufacturing/Fabrication,250-999 employees,Europa,data,-0.12574,51.50853
10602,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Program/Project Manager,Computers/Technology,250-999 employees,Europa,other,-0.12574,51.50853
10603,Man,50-54,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,Computers/Technology,0-49 employees,Europa,developer,-0.12574,51.50853
10604,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Energy/Mining,0-49 employees,Europa,data,-0.12574,51.50853
10605,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Government/Public Service,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10606,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Analyst,Government/Public Service,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10607,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Business Analyst,Accounting/Finance,"10,000 or more employees",Europa,data,-0.12574,51.50853
10608,Man,18-21,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,Retail/Sales,"10,000 or more employees",Europa,data,-0.12574,51.50853
10609,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,,,Europa,data,-0.12574,51.50853
10610,Man,45-49,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,Accounting/Finance,"1000-9,999 employees",Europa,developer,-0.12574,51.50853
10611,Man,70+,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Statistician,Academics/Education,"1000-9,999 employees",Europa,other,-0.12574,51.50853
10612,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Engineer,Computers/Technology,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10613,Man,18-21,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Software Engineer,Accounting/Finance,50-249 employees,Europa,developer,-0.12574,51.50853
10614,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Business Analyst,Government/Public Service,250-999 employees,Europa,data,-0.12574,51.50853
10615,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Accounting/Finance,0-49 employees,Europa,data,-0.12574,51.50853
10616,Woman,35-39,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,Academics/Education,250-999 employees,Europa,data,-0.12574,51.50853
10617,Woman,50-54,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,250-999 employees,Europa,data,-0.12574,51.50853
10618,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Statistician,Broadcasting/Communications,"1000-9,999 employees",Europa,other,-0.12574,51.50853
10619,Woman,22-24,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Machine Learning Engineer,,,Europa,data,-0.12574,51.50853
10620,Man,60-69,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Research Scientist,Other,250-999 employees,Europa,data,-0.12574,51.50853
10621,Man,50-54,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,Computers/Technology,"1000-9,999 employees",Europa,developer,-0.12574,51.50853
10622,Woman,45-49,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Academics/Education,250-999 employees,Europa,data,-0.12574,51.50853
10623,Man,45-49,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Business Analyst,Accounting/Finance,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10624,Man,45-49,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,Broadcasting/Communications,"1000-9,999 employees",Europa,developer,-0.12574,51.50853
10625,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,Computers/Technology,0-49 employees,Europa,developer,-0.12574,51.50853
10626,Man,55-59,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Statistician,Hospitality/Entertainment/Sports,"1000-9,999 employees",Europa,other,-0.12574,51.50853
10627,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Program/Project Manager,Manufacturing/Fabrication,"10,000 or more employees",Europa,other,-0.12574,51.50853
10628,Woman,30-34,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Software Engineer,Computers/Technology,"10,000 or more employees",Europa,developer,-0.12574,51.50853
10629,Man,60-69,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Business Analyst,Shipping/Transportation,0-49 employees,Europa,data,-0.12574,51.50853
10630,Woman,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Machine Learning Engineer,Online Business/Internet-based Sales,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10631,Man,45-49,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Medical/Pharmaceutical,0-49 employees,Europa,data,-0.12574,51.50853
10632,Woman,55-59,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Business Analyst,Accounting/Finance,0-49 employees,Europa,data,-0.12574,51.50853
10633,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,DBA/Database Engineer,Government/Public Service,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10634,Man,22-24,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Accounting/Finance,50-249 employees,Europa,data,-0.12574,51.50853
10635,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,Accounting/Finance,50-249 employees,Europa,developer,-0.12574,51.50853
10636,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Business Analyst,Other,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10637,Woman,55-59,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Product Manager,Retail/Sales,0-49 employees,Europa,other,-0.12574,51.50853
10638,Woman,25-29,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Analyst,Online Service/Internet-based Services,"10,000 or more employees",Europa,data,-0.12574,51.50853
10639,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Software Engineer,Computers/Technology,50-249 employees,Europa,developer,-0.12574,51.50853
10640,Woman,25-29,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,Computers/Technology,0-49 employees,Europa,data,-0.12574,51.50853
10641,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Software Engineer,Computers/Technology,"10,000 or more employees",Europa,developer,-0.12574,51.50853
10642,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Analyst,Other,"10,000 or more employees",Europa,data,-0.12574,51.50853
10643,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Professional doctorate,Program/Project Manager,Accounting/Finance,"10,000 or more employees",Europa,other,-0.12574,51.50853
10644,Man,45-49,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Software Engineer,Government/Public Service,"1000-9,999 employees",Europa,developer,-0.12574,51.50853
10645,Woman,45-49,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Research Scientist,Manufacturing/Fabrication,"10,000 or more employees",Europa,data,-0.12574,51.50853
10646,Man,60-69,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Software Engineer,Accounting/Finance,"10,000 or more employees",Europa,developer,-0.12574,51.50853
10647,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,,,Europa,data,-0.12574,51.50853
10648,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Machine Learning Engineer,Manufacturing/Fabrication,"10,000 or more employees",Europa,data,-0.12574,51.50853
10649,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,Broadcasting/Communications,"10,000 or more employees",Europa,data,-0.12574,51.50853
10650,Man,70+,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10651,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Government/Public Service,"10,000 or more employees",Europa,data,-0.12574,51.50853
10652,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Medical/Pharmaceutical,50-249 employees,Europa,data,-0.12574,51.50853
10653,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Research Scientist,Computers/Technology,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10654,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Data Analyst,Government/Public Service,250-999 employees,Europa,data,-0.12574,51.50853
10655,Woman,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Research Scientist,Medical/Pharmaceutical,250-999 employees,Europa,data,-0.12574,51.50853
10656,Woman,35-39,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Energy/Mining,"10,000 or more employees",Europa,data,-0.12574,51.50853
10657,Man,55-59,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Insurance/Risk Assessment,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10658,Man,45-49,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Broadcasting/Communications,250-999 employees,Europa,data,-0.12574,51.50853
10659,Man,50-54,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Software Engineer,Manufacturing/Fabrication,50-249 employees,Europa,developer,-0.12574,51.50853
10660,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Insurance/Risk Assessment,"10,000 or more employees",Europa,data,-0.12574,51.50853
10661,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Accounting/Finance,"10,000 or more employees",Europa,data,-0.12574,51.50853
10662,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Data Analyst,Computers/Technology,50-249 employees,Europa,data,-0.12574,51.50853
10663,Woman,35-39,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Analyst,Academics/Education,0-49 employees,Europa,data,-0.12574,51.50853
10664,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Military/Security/Defense,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10665,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Broadcasting/Communications,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10666,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Analyst,Non-profit/Service,50-249 employees,Europa,data,-0.12574,51.50853
10667,Woman,40-44,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Computers/Technology,0-49 employees,Europa,data,-0.12574,51.50853
10668,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Computers/Technology,"10,000 or more employees",Europa,data,-0.12574,51.50853
10669,Man,22-24,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Machine Learning Engineer,Computers/Technology,50-249 employees,Europa,data,-0.12574,51.50853
10670,Woman,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Academics/Education,0-49 employees,Europa,data,-0.12574,51.50853
10671,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,Government/Public Service,"10,000 or more employees",Europa,data,-0.12574,51.50853
10672,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10673,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,Government/Public Service,50-249 employees,Europa,developer,-0.12574,51.50853
10674,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Computers/Technology,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10675,Man,45-49,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,DBA/Database Engineer,Computers/Technology,250-999 employees,Europa,data,-0.12574,51.50853
10676,Woman,35-39,United Kingdom of Great Britain and Northern Ireland,I prefer not to answer,Research Scientist,Academics/Education,0-49 employees,Europa,data,-0.12574,51.50853
10677,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Machine Learning Engineer,Online Service/Internet-based Services,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10678,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Business Analyst,Accounting/Finance,"10,000 or more employees",Europa,data,-0.12574,51.50853
10679,Man,60-69,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Business Analyst,Computers/Technology,"10,000 or more employees",Europa,data,-0.12574,51.50853
10680,Man,50-54,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Research Scientist,Marketing/CRM,50-249 employees,Europa,data,-0.12574,51.50853
10681,Woman,55-59,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Software Engineer,Academics/Education,"1000-9,999 employees",Europa,developer,-0.12574,51.50853
10682,Woman,22-24,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Medical/Pharmaceutical,250-999 employees,Europa,data,-0.12574,51.50853
10683,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,Medical/Pharmaceutical,0-49 employees,Europa,data,-0.12574,51.50853
10684,Woman,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Machine Learning Engineer,Military/Security/Defense,250-999 employees,Europa,data,-0.12574,51.50853
10685,Woman,45-49,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Government/Public Service,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10686,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Online Business/Internet-based Sales,0-49 employees,Europa,data,-0.12574,51.50853
10687,Man,60-69,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Business Analyst,Accounting/Finance,250-999 employees,Europa,data,-0.12574,51.50853
10688,Man,50-54,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,Academics/Education,250-999 employees,Europa,data,-0.12574,51.50853
10689,Man,22-24,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Business Analyst,Retail/Sales,250-999 employees,Europa,data,-0.12574,51.50853
10690,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Data Scientist,Broadcasting/Communications,50-249 employees,Europa,data,-0.12574,51.50853
10691,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,Academics/Education,250-999 employees,Europa,data,-0.12574,51.50853
10692,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Hospitality/Entertainment/Sports,"10,000 or more employees",Europa,data,-0.12574,51.50853
10693,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Accounting/Finance,"10,000 or more employees",Europa,data,-0.12574,51.50853
10694,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Accounting/Finance,50-249 employees,Europa,data,-0.12574,51.50853
10695,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Government/Public Service,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10696,Man,22-24,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Analyst,Computers/Technology,"10,000 or more employees",Europa,data,-0.12574,51.50853
10697,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Analyst,Computers/Technology,0-49 employees,Europa,data,-0.12574,51.50853
10698,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Accounting/Finance,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10699,Man,45-49,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Program/Project Manager,Non-profit/Service,0-49 employees,Europa,other,-0.12574,51.50853
10700,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Computers/Technology,50-249 employees,Europa,data,-0.12574,51.50853
10701,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Business Analyst,Manufacturing/Fabrication,50-249 employees,Europa,data,-0.12574,51.50853
10702,Woman,22-24,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,,,Europa,data,-0.12574,51.50853
10703,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,,,Europa,data,-0.12574,51.50853
10704,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,,,Europa,developer,-0.12574,51.50853
10705,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,Academics/Education,50-249 employees,Europa,data,-0.12574,51.50853
10706,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Online Business/Internet-based Sales,250-999 employees,Europa,data,-0.12574,51.50853
10707,Man,50-54,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Retail/Sales,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10708,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Analyst,Marketing/CRM,0-49 employees,Europa,data,-0.12574,51.50853
10709,Man,22-24,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Computers/Technology,0-49 employees,Europa,data,-0.12574,51.50853
10710,Man,35-39,United Kingdom of Great Britain and Northern Ireland,No formal education past high school,Business Analyst,Computers/Technology,0-49 employees,Europa,data,-0.12574,51.50853
10711,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Research Scientist,Energy/Mining,"10,000 or more employees",Europa,data,-0.12574,51.50853
10712,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Business Analyst,Shipping/Transportation,250-999 employees,Europa,data,-0.12574,51.50853
10713,Man,22-24,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Marketing/CRM,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10714,Man,22-24,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Data Analyst,Energy/Mining,250-999 employees,Europa,data,-0.12574,51.50853
10715,Man,50-54,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Engineer,Computers/Technology,0-49 employees,Europa,data,-0.12574,51.50853
10716,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,Military/Security/Defense,250-999 employees,Europa,data,-0.12574,51.50853
10717,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Scientist,Accounting/Finance,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10718,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Business Analyst,Accounting/Finance,"10,000 or more employees",Europa,data,-0.12574,51.50853
10719,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Software Engineer,Computers/Technology,"1000-9,999 employees",Europa,developer,-0.12574,51.50853
10720,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Software Engineer,Other,"1000-9,999 employees",Europa,developer,-0.12574,51.50853
10721,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Program/Project Manager,Academics/Education,50-249 employees,Europa,other,-0.12574,51.50853
10722,Woman,22-24,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,Academics/Education,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10723,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Product Manager,Government/Public Service,0-49 employees,Europa,other,-0.12574,51.50853
10724,Woman,45-49,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Computers/Technology,"10,000 or more employees",Europa,data,-0.12574,51.50853
10725,Woman,35-39,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,Academics/Education,"10,000 or more employees",Europa,data,-0.12574,51.50853
10726,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Machine Learning Engineer,Computers/Technology,0-49 employees,Europa,data,-0.12574,51.50853
10727,Man,50-54,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Computers/Technology,50-249 employees,Europa,data,-0.12574,51.50853
10728,Woman,50-54,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Academics/Education,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10729,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Data Analyst,Insurance/Risk Assessment,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10730,Man,25-29,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Machine Learning Engineer,Computers/Technology,250-999 employees,Europa,data,-0.12574,51.50853
10731,Man,50-54,United Kingdom of Great Britain and Northern Ireland,Master’s degree,DBA/Database Engineer,Retail/Sales,50-249 employees,Europa,data,-0.12574,51.50853
10732,Man,45-49,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Broadcasting/Communications,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10733,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Academics/Education,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10734,Man,50-54,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Manufacturing/Fabrication,"10,000 or more employees",Europa,data,-0.12574,51.50853
10735,Man,60-69,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Software Engineer,Computers/Technology,0-49 employees,Europa,developer,-0.12574,51.50853
10736,Man,40-44,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Software Engineer,Accounting/Finance,0-49 employees,Europa,developer,-0.12574,51.50853
10737,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,Energy/Mining,"10,000 or more employees",Europa,data,-0.12574,51.50853
10738,Man,22-24,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,Government/Public Service,"1000-9,999 employees",Europa,developer,-0.12574,51.50853
10739,Man,35-39,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Analyst,Medical/Pharmaceutical,"10,000 or more employees",Europa,data,-0.12574,51.50853
10740,Man,30-34,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Analyst,Marketing/CRM,"1000-9,999 employees",Europa,data,-0.12574,51.50853
10741,Man,45-49,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,Broadcasting/Communications,"10,000 or more employees",Europa,data,-0.12574,51.50853
